#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
1187	depender	verb				0	42372	66.600	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1188	bem-vindo	adj				0	42328	66.531	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1189	cozinha	noun				0	42313	66.507	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1190	vermelho	adj				0	42297	66.482	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1191	doença	noun				0	42267	66.435	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1192	arte	noun				0	42257	66.419	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1193	totalmente	adv				0	42235	66.385	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
1194	departamento	noun				0	42202	66.333	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1195	interessado	adj				0	42015	66.039	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1196	opção	noun				0	41966	65.962	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1197	morar	verb				0	41941	65.923	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1198	movimento	noun				0	41939	65.920	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1199	emergência	noun				0	41935	65.913	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1200	corrida	noun				0	41913	65.879	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1201	marcar	verb				0	41839	65.762	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1202	armar	verb				0	41834	65.755	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1203	porreiro	adj				0	41825	65.740	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1204	suficiente	noun				0	41825	65.740	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1205	acusar	verb				0	41789	65.684	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1206	pra	prep				0	41702	65.547	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::prep source::opensubtitles_ep_v2018 variety::EP register::spoken
1207	silêncio	noun				0	41675	65.505	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1208	troca	noun				0	41649	65.464	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1209	jeito	noun				0	41625	65.426	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1210	arrancar	verb				0	41596	65.380	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1211	impressão	noun				0	41555	65.316	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1212	direto	adj				0	41542	65.296	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1213	aumentar	verb				0	41541	65.294	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1214	faca	noun				0	41513	65.250	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1215	mudança	noun				0	41304	64.922	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1216	almoço	noun				0	41268	64.865	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1217	xerife	noun				0	41233	64.810	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1218	incluir	verb				0	41227	64.800	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1219	partilhar	verb				0	41169	64.709	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1220	baixar	verb				0	41110	64.617	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1221	cada vez	mwe				1	41095	64.593	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1222	nela	det				0	41083	64.574	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::det source::opensubtitles_ep_v2018 variety::EP register::spoken
1223	verde	adj				0	41013	64.464	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1224	objetivo	noun				0	40970	64.397	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1225	lixo	noun				0	40929	64.332	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1226	chá	noun				0	40899	64.285	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1227	contactar	verb				0	40816	64.154	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1228	branco	noun				0	40707	63.983	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1229	restaurante	noun				0	40688	63.953	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1230	fonte	noun				0	40682	63.944	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1231	nove	num				0	40671	63.927	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
1232	caramba	intj				0	40595	63.807	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
1233	som	noun				0	40491	63.644	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1234	km	noun				0	40396	63.494	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1235	série	noun				0	40371	63.455	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1236	ridículo	adj				0	40354	63.428	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1237	língua	noun				0	40301	63.345	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1238	verão	noun				0	40264	63.287	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1239	relaxar	verb				0	40216	63.211	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1240	devagar	adv				0	40153	63.112	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
1241	anel	noun				0	40120	63.060	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1242	brilhante	adj				0	40110	63.045	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1243	confiança	noun				0	40065	62.974	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1244	assassinar	verb				0	40030	62.919	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1245	rezar	verb				0	39710	62.416	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1246	orgulhoso	adj				0	39670	62.353	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1247	pressão	noun				0	39663	62.342	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1248	sacana	noun				0	39657	62.333	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1249	calça	noun				0	39614	62.265	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1250	justiça	noun				0	39612	62.262	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1251	apoio	noun				0	39594	62.234	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1252	privado	adj				0	39541	62.150	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1253	combate	noun				0	39434	61.982	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1254	repente	noun				0	39384	61.904	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1255	vestido	noun				0	39383	61.902	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1256	pedido	noun				0	39331	61.820	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1257	sonhar	verb				0	39306	61.781	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1258	zangado	adj				0	39269	61.723	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1259	compra	noun				0	39264	61.715	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1260	caralho	noun				0	39223	61.651	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1261	mover	verb				0	39176	61.577	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1262	imenso	adj				0	39160	61.552	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1263	daquela	det				0	39074	61.416	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::det source::opensubtitles_ep_v2018 variety::EP register::spoken
1264	gelo	noun				0	39057	61.390	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1265	processo	noun				0	39021	61.333	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1266	gastar	verb				0	39006	61.310	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1267	magia	noun				0	38892	61.130	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1268	posto	noun				0	38864	61.086	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1269	daquele	det				0	38856	61.074	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::det source::opensubtitles_ep_v2018 variety::EP register::spoken
1270	outra pessoa	mwe				1	38798	60.983	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1271	inventar	verb				0	38727	60.871	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1272	alimentar	verb				0	38678	60.794	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1273	cu	noun				0	38665	60.774	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1274	prestes	adj				0	38651	60.752	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1275	interesse	noun				0	38636	60.728	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1276	parque	noun				0	38568	60.621	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1277	canção	noun				0	38539	60.575	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1278	boa ideia	mwe				1	38502	60.517	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
1279	visão	noun				0	38449	60.434	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1280	pobre	adj				0	38384	60.332	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1281	complicado	adj				0	38363	60.299	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1282	dessas	det				0	38333	60.252	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::det source::opensubtitles_ep_v2018 variety::EP register::spoken
1283	localizar	verb				0	38303	60.205	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1284	autocarro	noun				0	38238	60.102	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1285	projeto	noun				0	38157	59.975	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1286	universidade	noun				0	38154	59.970	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1287	coragem	noun				0	38142	59.951	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1288	porco	noun				0	38104	59.892	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1289	osso	noun				0	37994	59.719	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1290	concentrar	verb				0	37984	59.703	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1291	casaco	noun				0	37923	59.607	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1292	tia	noun				0	37868	59.521	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1293	salvo	adj				0	37803	59.419	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
1294	cadeira	noun				0	37794	59.404	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
1295	poupar	verb				0	37716	59.282	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
1296	inglês	noun				0	37701	59.258	freq::1001-1500 freq500::1001-1500 freq1000::1001-2000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
