#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - 5001 to 10000
#columns:Rank	Lemma_PT	POS_guess	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
6031	generosidade	noun				0	3629	5.817	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6032	ovar	verb				0	3629	5.817	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6033	rapar	verb				0	3629	5.817	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6034	ricardo	noun				0	3629	5.817	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6035	fez-te	unk				0	3628	5.815	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6036	estavamos	unk				0	3627	5.813	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6037	governamental	adj				0	3627	5.813	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6038	irresponsável	adj				0	3627	5.813	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6039	agressor	unk				0	3626	5.812	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6040	promissor	unk				0	3626	5.812	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6041	honrado	noun				0	3625	5.810	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6042	namorada	noun				0	3624	5.809	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6043	imprudente	adj				0	3622	5.805	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6044	limar	verb				0	3620	5.802	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6045	astuto	noun				0	3619	5.801	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6046	sao	unk				0	3619	5.801	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6047	hão-de	noun				0	3618	5.799	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6048	soberano	adj				0	3618	5.799	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6049	apache	unk				0	3617	5.797	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6050	reboque	unk				0	3617	5.797	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6051	ama-me	unk				0	3615	5.794	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6052	be	unk				0	3615	5.794	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6053	exercitar	verb				0	3613	5.791	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6054	gratuito	noun				0	3613	5.791	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6055	oral	adj				0	3613	5.791	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6056	assembleia	noun				0	3612	5.789	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6057	eduardo	noun				0	3612	5.789	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6058	imune	unk				0	3612	5.789	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6059	chi	unk				0	3608	5.783	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6060	alimentação	noun				0	3606	5.780	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6061	pergaminho	adj				0	3605	5.778	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6062	defensivo	noun				0	3603	5.775	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6063	presidência	noun				0	3602	5.773	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6064	extinto	noun				0	3601	5.772	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6065	arco-íris	unk				0	3600	5.770	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6066	profundeza	noun				0	3598	5.767	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6067	coral	adj				0	3595	5.762	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6068	granada	noun				0	3593	5.759	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6069	livraria	noun				0	3593	5.759	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6070	proveito	noun				0	3593	5.759	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6071	contaminado	noun				0	3592	5.757	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6072	factor	unk				0	3592	5.757	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6073	israelita	noun				0	3592	5.757	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6074	propaganda	noun				0	3592	5.757	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6075	ocidente	adj				0	3591	5.756	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6076	longo prazo	mwe				1	3590	5.754	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6077	artur	unk				0	3588	5.751	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6078	precedente	adj				0	3587	5.749	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6079	santiago	noun				0	3585	5.746	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6080	desvantagem	noun				0	3584	5.744	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6081	cultural	adj				0	3583	5.743	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6082	ganância	noun				0	3583	5.743	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6083	agentes federais	mwe				1	3580	5.738	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6084	consumo	noun				0	3580	5.738	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6085	reaver	verb				0	3578	5.735	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6086	bonitão	noun				0	3575	5.730	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6087	certidão	noun				0	3574	5.728	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6088	notificar	verb				0	3574	5.728	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6089	pólo	noun				0	3573	5.727	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6090	útero	noun				0	3572	5.725	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6091	boi	unk				0	3571	5.724	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6092	convicção	noun				0	3571	5.724	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6093	desgosto	noun				0	3570	5.722	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6094	ha ha	mwe				1	3570	5.722	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6095	that	unk				0	3566	5.716	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6096	chumbar	verb				0	3561	5.708	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6097	massacrar	verb				0	3560	5.706	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6098	entornar	verb				0	3559	5.704	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6099	exploração	noun				0	3559	5.704	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6100	amarrado	noun				0	3558	5.703	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6101	encerrado	noun				0	3558	5.703	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6102	grandeza	noun				0	3558	5.703	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6103	colaboração	noun				0	3557	5.701	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6104	veneza	noun				0	3557	5.701	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6105	estragado	noun				0	3555	5.698	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6106	tarado	noun				0	3555	5.698	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6107	leonardo	noun				0	3554	5.696	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6108	estabelecimento	noun				0	3553	5.695	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6109	nave espacial	mwe				1	3553	5.695	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6110	teia	noun				0	3553	5.695	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6111	rodeado	noun				0	3552	5.693	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6112	boom	unk				0	3550	5.690	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6113	diabólico	adj				0	3549	5.688	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6114	facada	noun				0	3549	5.688	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6115	jogue	unk				0	3549	5.688	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6116	tríade	noun				0	3549	5.688	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6117	salmão	noun				0	3548	5.687	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6118	jaime	unk				0	3547	5.685	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6119	noroeste	unk				0	3547	5.685	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6120	aperitivo	noun				0	3546	5.683	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6121	desfiladeiro	noun				0	3546	5.683	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6122	jardineiro	noun				0	3546	5.683	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6123	induzir	verb				0	3545	5.682	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6124	avaria	noun				0	3541	5.675	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6125	comediante	unk				0	3541	5.675	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6126	parcial	adj				0	3541	5.675	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
6127	lourar	verb				0	3540	5.674	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6128	aquário	noun				0	3539	5.672	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6129	pulga	noun				0	3538	5.671	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6130	charro	noun				0	3537	5.669	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6131	arrebentar	verb				0	3536	5.667	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6132	documentário	noun				0	3536	5.667	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6133	ganso	noun				0	3536	5.667	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6134	amaldiçoado	noun				0	3535	5.666	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6135	ascensão	noun				0	3535	5.666	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6136	faz-me lembrar	mwe				1	3535	5.666	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
6137	costurar	verb				0	3534	5.664	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
6138	rebuçado	noun				0	3534	5.664	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6139	alternativa	noun				0	3533	5.663	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6140	dou-vos	unk				0	3532	5.661	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6141	aprovado	noun				0	3529	5.656	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
6142	instrutor	unk				0	3528	5.655	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
6143	google	unk				0	3527	5.653	freq::6001-6500 freq500::6001-6500 freq1000::6001-7000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
